x0,x1,y0,y1
7.8333696772478,45.54340319469435,1.3798667941303533,35.19455816970886
88.72694685700971,26.66145384398963,26.40590485902407,1.7302437780567124
67.89943194261814,16.220743711169433,0.020333943251914965,57.26189217227947
85.84340935020978,38.84281300281816,8.379075362530253,21.356023774402875
47.321868161732695,60.46494936463946,2.766938334344255,5.873187918645652
83.99757436677993,20.166259364592293,103.45143647740679,4.003947843111094
6.700823450515345,68.8946388628098,2.507133402792138,30.589999874080842
24.20898642655048,23.309112024886474,23.220378435189875,4.275240224983713
77.10962797633063,45.65808191762962,14.360759684252551,9.131357409320115
25.900881442304904,9.856650802681168,15.166738207984931,16.152353024259288
68.40414278905861,38.62883714713793,0.26324676735036706,40.75747108585906
17.38025897946962,47.799252618493654,7.48944196262098,23.665868805774526
46.0310546097081,50.71798530417551,0.005589573708234034,59.514872653383996
83.23133296043063,64.10430818121272,74.63934334390902,0.4921842186069478
89.57667799315193,37.82212402907777,10.1098936753394,33.32654269964809
62.69925953646546,47.62324858464752,28.325334101204483,10.960410513026883
13.519151853385079,11.45700299124239,0.02541191519921891,60.440410399945115
4.050552374976895,6.670698686683193,0.034490691775793864,37.9894888960264
41.750997169166496,11.629420215169032,2.9532362328384263,16.535466868687454
49.28095807800523,30.42064463392213,0.0764506432426127,54.83364849545755
5.804829624659731,45.8105344498102,0.006493327203574954,53.711921411278944
14.195695252957462,36.39465531795644,0.015548165098776537,60.49241402721943
3.8642328171678506,57.841970912099335,2.884848840502017,33.91450945435353
6.879770257129408,64.68001294176224,0.0034839116158828947,57.336989196956615
42.1434703552058,61.78137867586099,0.02871539274562729,62.21152874400196
39.99328619863663,40.26846038315283,0.13732758720401061,38.63366675400725
3.9874108001625777,15.508401896793286,0.04262579418348733,38.37483588966549
26.51873379622792,2.469281552068422,1.662937204721275,39.24753953315963
61.60409631292571,22.785121475262144,8.45428826597297,20.836362189936377
38.18145207358363,61.19612813087814,53.155104726908704,8.661306580959815
42.01423371427435,48.64640492724271,18.853771303528113,4.04979649204388
41.65927608482843,51.563272622513466,0.004794311312863801,56.819507729705414
